,Rank,Documents,Citable documents,Citations,Self-citations,Citations per document,H index,Energy Supply,Energy Supply per Capita,% Renewable,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
High income,,,,,,,,,,,HIC,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,8898592589807.85,9319691007626.84,9866024668843.38,10387286432819.7,11058566835398.6,11671245791480.2,12378626090172.3,12939901936353.4,13727134528073.1,14522975361309.6,15037307651546.7,15621853206765.5,16490296238906.7,17528221894477.1,17739702637276.9,17778141799306.0,18665601572896.3,19395374604783.2,20225537039699.4,21054130233418.7,21353904835025.0,21782897002470.5,21807066930199.8,22413922638676.9,23441610964543.6,24333363781737.3,25085386096106.9,25951286857317.9,27205608785899.7,28287304076627.6,29184337383269.9,29596423216792.9,30213222346026.1,30620175528390.8,31599277653107.7,32473650493704.0,33423305915197.7,34570049181352.6,35469352762363.3,36648531525834.6,38104162921781.4,38681283796813.7,39301726285987.8,40128863348733.3,41451776405640.8,42578463388832.2,43889285413778.0,45082253662378.8,45241965727914.0,43711677895782.8,45004571433225.8,45822328611954.5,46410990198104.8,46959687232818.8,47804691975246.6,48719375803820.3
Honduras,158.0,4.0,4.0,0.0,0.0,0.0,0.0,217000000.0,28.0,37.76319,HND,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2234326591.95723,2275788081.61845,2406983760.73282,2493164290.84688,2628210163.98886,2865725629.35676,3019725204.5892897,3200230572.89257,3411387650.34168,3433747210.20912,3558279639.3191,3700433039.25466,3913663272.94645,4221662800.00125,4169835905.7163897,4258681838.8988705,4705872947.05537,5194525574.60387,5714274287.18995,5980812086.73738,6020792666.98167,6173311521.09215,6087427396.83327,6031158121.1565895,6293253628.50452,6556829797.51296,6604214488.79062,7002540422.39356,7325347220.13049,7642230954.994571,7649634778.630509,7898403488.66196,8342633065.382041,8862381777.96812,8746882151.050129,9102265883.78003,9429515072.81904,9900398521.65924,10187667041.2616,9995167517.714571,10569704556.9194,10857538040.411999,11265166701.8573,11777398118.373001,12511401249.9967,13268415996.7103,14139785190.6771,15014801358.9561,15650167709.792,15269613868.5127,15839344591.9842,16446892853.4328,17125933703.7093,17604014377.0727,18147136062.4235,18806832092.4349
Hong Kong,31.0,2448.0,2436.0,34453.0,3959.0,14.07,78.0,585000000.0,82.0,0.0,HKG,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,17646914072.5316,17963587597.2928,18251600758.537,18871674770.8568,21012392496.6626,22946967034.0575,24620544326.6381,27233218366.4241,30577436438.9298,31315910641.5164,31470018825.6732,36556880968.4152,40843484682.3004,44217537723.3852,49327657046.3582,54313855535.2722,59343749332.4989,61094263256.6516,64745875473.9274,71203501724.2224,71742527987.2525,79674401051.0777,90349564237.6023,98039821040.139,100272275421.3,104113116514.092,110049570498.30199,116911143429.47699,124160923333.7,131655256011.86699,134780527700.784,140520117876.574,147686148439.864,138998299558.026,142482530553.942,153401659211.88,154261939959.413,156817528193.178,161610386688.859,175670644204.052,188649442838.506,201916372094.71,214969758150.61102,219544022644.222,214145185396.96698,228637697575.04,239645861296.69,243720566257.35898,251208086226.16602,257775655510.28,263860579574.34802
Hungary,51.0,706.0,699.0,4367.0,847.0,6.19,32.0,947000000.0,95.0,3.263634,HUN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91192752098.2014,88398441712.0323,87889170760.3155,90479400461.1907,91827114181.0137,91866817952.7748,95013267201.1157,99013157297.7782,102225305371.261,106546788406.271,110647925168.31801,115605880203.42401,120049658814.562,125977368075.40599,131463208252.381,136467171196.018,137048275663.65302,138198584589.305,129134031548.04301,130093753005.675,132380152891.21901,130144390971.915,132603818055.20801,137473322008.75302,141513547177.07
IBRD only,,,,,,,,,,,IBD,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2049837681287.17,2098229419120.98,2173923919994.61,2273149575291.17,2450547820942.46,2589201944201.79,2714008393885.79,2834789079357.58,3028539024002.2,3250195074531.47,3494676686888.88,3709444527537.15,3957801256587.38,4253030541039.33,4500042843320.78,4707100566603.29,5019690414129.15,5243702559661.99,5432831428975.15,5666933302304.7,5935458791784.68,6042699789102.64,6172587398713.69,6252935096789.09,6547740716452.3,6833715405731.96,7131459782185.05,7476274879692.9,7751164917174.23,7972698745131.04,8134498624224.35,8221622978188.46,8302991167234.06,8549685906449.65,8772719667358.96,9104787685202.51,9543397472774.18,10026256016948.0,10217884058652.3,10542634331968.7,11132968439871.5,11506297368766.0,11967177525148.5,12606049773153.1,13575390222955.0,14533072717720.2,15706015823818.6,17067381748765.6,18024258700934.3,18418926377680.2,19802516478849.9,21001833716042.0,22030423473152.9,23069445756926.3,24011569656503.6,24841406911974.4
IDA & IBRD total,,,,,,,,,,,IBT,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2309666704303.7,2361282320724.06,2451702975510.42,2565118454185.19,2756906208729.39,2909338245004.31,3037267869737.56,3147374929016.2,3350338821356.85,3603220152083.46,3887511774049.36,4127962083067.17,4381706297967.31,4695131854791.01,4976070476809.82,5177919043825.21,5517285971523.94,5763616327421.49,5954865604986.56,6207294954444.52,6491705137471.29,6591556061437.84,6730054503540.18,6811202116670.25,7111653236388.31,7422993626257.15,7721891844003.23,8064615354942.09,8367140953379.29,8613348214409.03,8800842634192.39,8897623575427.66,8984885951383.0,9245627865676.15,9481881788195.16,9839933657907.71,10316505098659.2,10828754956245.5,11047988145835.6,11397154386706.7,12023248686669.6,12431408348839.6,12924669349113.5,13617089338134.9,14698516481945.1,15720999866654.3,16973935807565.4,18418433072266.8,19446379763241.7,19908832759428.4,21382172112681.3,22657525157176.7,23765101145191.9,24898848639487.2,25944966428493.2,26863824278136.7
IDA blend,,,,,,,,,,,IDB,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,114843734496.467,116825126778.394,121643012470.776,130734109731.36801,137328520363.959,145014531146.25,144058056666.588,132890664623.98401,134210156587.34401,155382231058.333,183359838772.403,201110581022.513,207617530331.052,219438392800.85397,238570050445.15198,234626261690.86398,250046897890.65,262680672413.17603,260220670867.475,275041817716.204,289461610552.389,276500129859.62,282827934807.378,282421335436.72,285963227093.922,304186491207.154,299719850430.217,292729058944.008,309344459545.3,324457648875.288,345746839000.192,350924822772.177,356038812480.683,364514117515.58295,373115707944.433,383892894576.16705,404244192516.04205,417563815701.91205,431248084865.19604,441355516730.99,461954366198.435,477233675738.88104,494161983121.63,525287801517.40796,609832448958.441,641846930294.0239,686229409346.005,728044694230.3041,763260853189.323,802728376068.952,851672684956.445,896205368021.057,940445925880.0,989736427045.418,1048143618028.7,1093273220752.24
IDA only,,,,,,,,,,,IDX,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,176116462408.66,179363247751.575,188465161056.638,196241783973.108,204753945215.485,210897909288.906,209665034578.705,215624504931.857,228947150724.273,229293873279.911,239948485849.84802,248938643905.808,255117906941.547,257174213511.972,257306403710.23898,266608586082.11102,268645682060.858,270646895654.07,274648297782.87802,279940445459.30896,290802664775.217,302403576284.622,311755987785.511,319476139005.42896,322214490537.895,326846953322.727,327215111462.726,332228448793.252,336305472889.315,351950766643.983,369675389456.755,385486862425.308,400347027194.53796,414961653780.11,429165238432.989,449406495034.16296,464629472677.00604,486849165353.84705,513154960735.692,545656117338.46295,580412514329.853,620804001159.9039,656668710237.39,685883500935.6011,725816940326.7991,756250338457.05,790635811693.6691,836519782382.788,883206506653.875,927949517271.335
IDA total,,,,,,,,,,,IDA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,252985511752.547,256219017494.73102,270253518824.81302,283971408788.42,298450481434.527,312083242880.888,315615912430.273,306032112932.897,315556212773.4,345887450481.157,384405503450.579,409480325749.639,415579159485.046,433935179353.72205,466907406938.52795,462855530832.15295,489357670394.525,511301967032.23706,514057909900.193,532278743551.372,548339080703.889,542064497408.575,550829113119.2161,552203613403.443,559679848316.491,584754272575.47,589386878022.612,592124013936.151,618967330132.061,642536773885.643,668511557774.441,678346840893.026,684215107757.467,697959122218.178,710959948231.874,736964209925.455,775172337044.91,804061490468.2329,832465328226.728,856848826654.5541,892033193915.312,927193717969.403,959409861036.232,1013168185267.63,1126946513113.01,1191374872265.03,1270939314929.79,1353141364589.21,1424120218690.98,1493210734424.41,1582445092163.28,1657973990659.61,1736996692419.28,1832293691479.97,1937910302522.82,2027635208244.99
Iceland,80.0,128.0,128.0,319.0,38.0,2.49,8.0,312000000.0,957.0,99.9724,ISL,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,2054312977.86783,2052573756.51784,2223218842.49829,2451840948.15596,2694978834.9436603,2893645379.31315,3146432314.68332,3106558777.92247,2936477594.24631,3006206839.62042,3230366457.3002,3652279375.79453,3877892887.70289,4141822653.95306,4378167154.7703,4406456904.266789,4669053865.37175,5080970742.4138,5386678250.8111,5648502185.013639,5973173611.64511,6227929890.59389,6362114765.16216,6225255388.90952,6482303544.28681,6695755518.16154,7115615677.288779,7723711906.238291,7716781726.05443,7736724965.60096,7827195932.16068,7809700152.484671,7546209136.31835,7645324780.06705,7921233689.2945,7930468557.40017,8309946429.12654,8718229854.27244,9286660346.13365,9673283176.45846,10130213932.5501,10511376754.9234,10559030951.7694,10848541108.6879,11740326733.5723,12440092240.952,12963368582.5961,14193969535.7889,14403867348.1575,13729597602.4568,13236887873.0516,13500053195.3882,13659749592.2017,14191929403.0356,14451167765.0362,15023018132.9136
India,8.0,15005.0,14841.0,128763.0,37209.0,8.58,115.0,33195000000.0,26.0,14.96908,IND,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,142574928610.0,147882626117.08,152217254789.058,161341694767.34302,173366410805.097,168796870765.197,168703477532.633,181906149319.23102,188069000822.198,200368149829.309,210701595633.017,214163276165.591,212978307947.393,219997053101.02698,222604757943.43103,242972897434.09302,247013788528.845,264934057379.626,280068500423.3,265398000678.42398,283274736343.697,300288793820.099,310726031244.58,333374518880.449,346111885322.433,364297639428.366,381698549946.995,396834254902.771,435040595513.12396,460913953347.585,486418417531.595,491559040260.466,518508253530.734,543141420335.33704,579308795091.949,623188492510.657,670236246400.8721,697379613646.005,740508468803.062,806012037863.705,836970888960.893,877346082285.568,910720110737.538,982306185613.413,1060133682046.38,1158565308177.29,1265894322131.09,1374865195244.5,1428360609657.8,1549482541544.7,1708458876829.92,1821872415623.62,1924235460945.25,2051981849791.69,2200616575310.97,2367206118959.06
Indonesia,49.0,833.0,827.0,3588.0,355.0,4.31,28.0,8754000000.0,35.0,12.18904,IDN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,50690456241.3595,53785065695.4124,54812177702.1083,53577239297.2871,55426439386.0439,55951372227.5444,57546225952.997,58193619222.8912,65196743209.4572,70071755312.3025,75784072052.4458,81086959458.005,87478799388.7145,96030870176.5996,103960020075.396,110388314055.746,116998527975.214,127103065077.05801,138803610829.959,148648426511.93,161618000132.291,174786943468.06,176716720143.147,191649119920.851,205394486074.898,212537159009.816,225213972675.202,237150320298.847,252222832803.733,275136556654.60803,299903175261.402,326677919382.138,350265703789.668,375674242085.325,404000330435.90204,437921644681.252,471391060076.75604,493545839076.339,428759439289.54,432151483136.748,453413615265.361,469933588204.66,491078134359.3,514553481857.514,540440018909.465,571204952340.344,602626661363.277,640863456970.63,679403085754.1421,710851779404.06,755094157594.527,801681837683.1329,850023658571.777,897261714696.7329,942339147749.082,987514144907.28
Iran,13.0,8896.0,8819.0,57470.0,19125.0,6.46,72.0,9172000000.0,119.0,5.707721,IRN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,55008199861.362,60724056997.4978,65526885363.1927,70141337925.7686,76085976411.7395,89047763860.6423,99290400337.9273,110463353581.33801,126374696820.65,145983827472.444,161936358582.34802,184124203150.852,210820400546.88,226508983528.93802,239648884838.34302,238867111255.16602,282485286342.747,274650337458.608,239382881270.26602,210607239021.737,165116813883.768,155710460310.332,191790513393.427,213053784552.52103,197842062853.222,201537060006.58398,181816848980.232,181503928205.772,170464865427.365,180917968164.33,205513632859.48102,231647051483.288,239286729358.44897,235766794094.242,231762799356.70898,237327527424.692,252399073803.436,255807469064.417,261128294555.75302,266357901072.91602,281927925364.04803,288672128262.342,311993456682.87897,338947502385.457,353646523406.399,368530410531.60297,389552313541.27,425064554419.08704,428990857822.095,438920754763.986,467790215915.476,485330901134.448,453256899727.83203,444592553889.771,463902735245.89,
Iraq,66.0,353.0,353.0,1537.0,134.0,4.35,19.0,2077000000.0,61.0,7.871554,IRQ,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,13470458663.4932,13907465459.571001,14539470348.6708,15320901820.5358,15893184046.4595,16595465000.9602,19269553239.2887,21676448518.7612,25399401037.7733,25881979343.8993,30296659415.1873,36619346656.0894,45683999700.3624,45351087827.0686,46908434219.6712,40775948070.5521,40170326687.3795,40754361565.8638,42648457432.5216,46617016405.5969,46608141953.6336,45154650633.8524,71262089027.4253,25620782636.5138,33971162223.5539,44260969337.2328,45967022762.6076,46941533526.9572,52114859315.0861,63182979850.0698,85206731245.2155,100188005390.994,101597124451.063,103939260216.262,96767263938.4528,64736488641.8064,99796330254.8975,104187984720.99,114771608149.415,116352699697.206,125926324446.49301,130181751588.159,138516722649.573,148969847232.097,169730925971.545,180885914501.784,177054265948.267,180772405533.18103
Ireland,47.0,974.0,959.0,14361.0,1719.0,14.74,57.0,548000000.0,117.0,20.92106,IRL,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,35646476821.192,36883369668.8742,39277029668.8742,41131466490.0662,42883761192.053,45309543576.1589,45941524768.2119,49713921324.5033,53286725960.2649,54924246357.6159,56615544635.7616,58498133774.8345,59833920132.4503,59687745165.5629,62286771920.5298,64208701854.3046,63933676423.8411,66914961986.755,70406192715.2318,74499552185.4305,80807077615.8941,82366362913.9073,85120096291.3907,87412047814.5696,92443334039.7351,101349715231.78801,110743827284.768,123122771920.53,134096925960.265,148528494701.987,163721106887.417,173271782251.656,183558373774.83398,190611046622.517,199007714966.887,211613113509.934,224965327549.66898,237434595099.338,232300285298.013,219202343576.159,220076114437.08603,225771869801.325,226113050728.477,229356195761.589,241281270463.57602,260128705960.265
Isle of Man,,,,,,,,0.0,4.0,0.793651,IMN,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,974215651.2531949,978296865.282151,1165205747.92153,1280518548.80592,1431995653.3652802,1530018808.32589,1594080341.10434,1619665137.49349,1632416698.02423,1674341664.65313,1741376689.82916,1815923292.7958102,1956039869.7486103,2123897982.2115602,2410820855.92323,2740939768.55048,2887261118.05137,3042485078.26709,3221047763.36132,3424868543.53407,3602961595.4942603,3815536439.3796396,4109332802.38461,4415768422.34478,4850662591.66821,4953843516.88238,5420291954.71889,5681266119.97835,6036319157.98014,6307561781.47327,,
Israel,41.0,1215.0,1202.0,14764.0,2051.0,12.15,54.0,997000000.0,128.0,0.872525,ISR,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,16531949036.5479,18384169709.2935,20251287530.0531,22417307095.7701,24196611804.6694,26397043366.4127,26376019480.2727,27165986591.4542,31578274414.3908,35862089476.7697,38482650593.7524,42802052510.4047,48649171993.32,50275291533.3877,53714251341.8311,55496674635.0286,56226929805.8059,56222450137.2094,58933223587.7054,62637058033.6486,66941033623.9661,70387063175.6106,71660250034.7979,74176113089.9494,74846483252.855,77427057199.6452,81136922903.7485,86968791133.6781,88729162245.5733,89500341199.5419,95618110012.4831,102980110729.696,108775620349.07901,114820142495.154,122779274838.914,130882706991.22699,138941804505.72302,144613635421.66,150762331265.362,156396451606.529,170381458377.611,170793065289.462,170676456703.64902,172685547750.969,181516775970.153,189485207634.67102,200478776258.219,212778307552.702,219288062091.01,222070086195.673,234321743781.76,246108571729.90198,253141727649.947,261630083834.698,268431627288.425,275110410785.986
Italy,11.0,10964.0,10794.0,111850.0,26661.0,10.2,106.0,6530000000.0,109.0,33.66723,ITA,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,545587936045.824,590365679633.391,626989902821.082,662162330820.115,680687661440.91,702932695673.474,745001771051.163,798482561056.4979,850739688673.131,902618305294.6809,950174524503.3109,967449723443.7091,1003153317615.89,1074636641721.85,1133743173642.38,1110046094172.19,1189141153907.28,1219589122649.01,1259105515099.34,1334137620397.35,1379898759337.75,1391548245827.81,1397303489933.77,1413640811125.83,1459242776953.64,1500073640794.7,1542975325165.56,1592226489933.77,1659010475894.04,1715224113245.03,1749284603311.26,1776196429403.97,1791014800529.8,1775740923178.81,1813937530331.13,1866302945430.46,1890310440132.45,1925004542251.66,1956114024503.31,1986626486622.52,2060332474569.54,2096845397615.89,2102057029403.97,2105237943973.51,2138541461456.95,2158850437748.34,2202169663576.16,2234626814701.99,2211154176556.29,2089937511523.18,2125184794172.19,2137439133774.83,2077184315761.59,2040871178145.7,2033867707549.67,2049315603576.16
Jamaica,124.0,17.0,17.0,61.0,0.0,3.59,3.0,108000000.0,39.0,5.615602,JAM,GDP at market prices (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,6745611597.799279,6867615327.493771,7262100231.96526,7666938636.061009,8591909473.8859,8803104919.66096,10388416936.5254,9818559381.04448,9403306847.9558,9379225707.22429,8751357350.35742,8524036581.47755,8519459146.99955,8429149360.03055,7947494342.52135,8157264322.52522,8326057015.542279,8485007971.7959795,8354139807.73913,8108224376.376121,8260868850.53545,8909376367.08783,9263461891.604841,9927958206.033709,10344985576.6512,10845500677.8382,11057589053.1969,12098893555.7835,12266268415.4782,12554520453.8343,12540242046.3002,12397225617.866001,12107805747.9235,12234656065.0642,12342162421.9889,12508155813.235,12757980076.5631,13225728144.5949,13400800427.6733,13520576505.2959,13912554966.1715,14111776358.6109,14009845722.2224,13389880550.9539,13190512703.1357,13417813082.7015,13336835828.6564,13409909753.6959,13502136504.2691,13623655732.8075
